"","SLA.13.comps"
"Wave_1237",-21.6887245504045
"Wave_1238",-20.881467943335
"Wave_1239",-19.193977299117
"Wave_1240",-18.1608564304151
"Wave_1241",-16.6198866082702
"Wave_1242",-15.6521503013703
"Wave_1243",-15.3511733731394
"Wave_1244",-15.1256136276682
"Wave_1245",-15.1956252536563
"Wave_1246",-15.8253302039961
"Wave_1247",-15.9286068768426
"Wave_1248",-16.3607800938272
"Wave_1249",-16.2786355859013
"Wave_1250",-15.6623324816989
"Wave_1251",-15.0903109137105
"Wave_1252",-14.4596661367247
"Wave_1253",-13.7616319718263
"Wave_1254",-12.3522342847916
"Wave_1255",-11.9893096594373
"Wave_1256",-12.0183570522303
"Wave_1257",-12.2723211586654
"Wave_1258",-13.3656253880772
"Wave_1259",-14.1873540209677
"Wave_1260",-14.5876125745638
"Wave_1261",-15.6957206281687
"Wave_1262",-17.5979983506242
"Wave_1263",-19.5645863119584
"Wave_1264",-21.7892262699852
"Wave_1265",-24.0053904228144
"Wave_1266",-26.7743270280378
"Wave_1267",-29.4050728591955
"Wave_1268",-32.7785672475639
"Wave_1269",-37.2798257473759
"Wave_1270",-41.1392173832099
"Wave_1271",-45.2729604230658
"Wave_1272",-48.839221756667
"Wave_1273",-51.9736367478022
"Wave_1274",-55.325885557271
"Wave_1275",-58.6258392434519
"Wave_1276",-61.5807223542303
"Wave_1277",-64.9437469919993
"Wave_1278",-67.4523285770513
"Wave_1279",-69.2236688670612
"Wave_1280",-70.793424197784
"Wave_1281",-71.7791142955765
"Wave_1282",-72.3832346816763
"Wave_1283",-73.6655858061623
"Wave_1284",-75.0242155592799
"Wave_1285",-76.4165208299945
"Wave_1286",-78.7594598022973
"Wave_1287",-79.4127779101165
"Wave_1288",-79.3919935770277
"Wave_1289",-78.9653679481375
"Wave_1290",-77.6014803187312
"Wave_1291",-76.1016308218943
"Wave_1292",-74.3254703903354
"Wave_1293",-72.1243864413739
"Wave_1294",-69.8729720670144
"Wave_1295",-66.4630508700534
"Wave_1296",-62.2618361318692
"Wave_1297",-57.7061207649602
"Wave_1298",-51.9577915909114
"Wave_1299",-46.260103358855
"Wave_1300",-40.5229612442755
"Wave_1301",-34.4704535059962
"Wave_1302",-27.7524537387185
"Wave_1303",-20.137276125436
"Wave_1304",-13.5247056347881
"Wave_1305",-6.79166515891658
"Wave_1306",-0.250728211785624
"Wave_1307",5.54652422697667
"Wave_1308",11.935491294569
"Wave_1309",18.5511997760551
"Wave_1310",25.4526649382178
"Wave_1311",32.6182845163368
"Wave_1312",39.5861696530005
"Wave_1313",46.7356352915322
"Wave_1314",53.9787782169593
"Wave_1315",61.7635970371414
"Wave_1316",68.3763965761639
"Wave_1317",74.1491232612416
"Wave_1318",80.524537091751
"Wave_1319",86.9182830520928
"Wave_1320",92.4477227505608
"Wave_1321",98.0016029232473
"Wave_1322",103.676989314751
"Wave_1323",108.258933916418
"Wave_1324",111.353541482258
"Wave_1325",115.100786305447
"Wave_1326",119.192345596419
"Wave_1327",122.166570882779
"Wave_1328",124.720075258682
"Wave_1329",126.580719429365
"Wave_1330",127.279584495893
"Wave_1331",128.588052998447
"Wave_1332",129.410380724619
"Wave_1333",130.715722087168
"Wave_1334",132.727550074861
"Wave_1335",134.048796614903
"Wave_1336",135.577431952976
"Wave_1337",136.243465075925
"Wave_1338",136.204915789886
"Wave_1339",135.995755551221
"Wave_1340",135.127191249326
"Wave_1341",134.277543769284
"Wave_1342",133.144403942889
"Wave_1343",131.977046894194
"Wave_1344",131.189402323156
"Wave_1345",130.373548357109
"Wave_1346",129.871649228205
"Wave_1347",130.050579533742
"Wave_1348",129.349595065624
"Wave_1349",128.607282406837
"Wave_1350",127.329270566699
"Wave_1351",125.707586541186
"Wave_1352",123.553697199962
"Wave_1353",121.266782958669
"Wave_1354",118.069166174076
"Wave_1355",114.092938695567
"Wave_1356",109.808386518741
"Wave_1357",104.76918365989
"Wave_1358",99.6449282345908
"Wave_1359",94.037499027739
"Wave_1360",88.4750285862808
"Wave_1361",82.3728489876938
"Wave_1362",76.7099058128336
"Wave_1363",71.9479771220658
"Wave_1364",65.9945604471345
"Wave_1365",59.5471691944612
"Wave_1366",53.0668364021654
"Wave_1367",45.4442099886486
"Wave_1368",36.3611061513281
"Wave_1369",28.0966892324023
"Wave_1370",19.742292352781
"Wave_1371",11.0691116425585
"Wave_1372",2.50284209381944
"Wave_1373",-6.64435743974353
"Wave_1374",-16.2267844690026
"Wave_1375",-25.9624574261471
"Wave_1376",-36.0933003394961
"Wave_1377",-45.9884552283645
"Wave_1378",-56.8543001255557
"Wave_1379",-65.8834983114853
"Wave_1380",-74.0044854266364
"Wave_1381",-81.8318324838423
"Wave_1382",-89.0654147416201
"Wave_1383",-95.3722311225801
"Wave_1384",-101.585117373868
"Wave_1385",-106.850640302165
"Wave_1386",-110.417145939279
"Wave_1387",-114.410382097755
"Wave_1388",-118.693125619182
"Wave_1389",-122.057707980197
"Wave_1390",-124.906675034759
"Wave_1391",-127.802797745724
"Wave_1392",-128.840743709622
"Wave_1393",-129.103003198918
"Wave_1394",-127.336594596489
"Wave_1395",-123.875101945827
"Wave_1396",-119.875385931366
"Wave_1397",-114.152569254898
"Wave_1398",-108.392594170063
"Wave_1399",-101.974882207451
"Wave_1400",-95.4090375509504
"Wave_1401",-88.0977163358544
"Wave_1402",-80.8999454638888
"Wave_1403",-73.2292912645359
"Wave_1404",-66.1079801769174
"Wave_1405",-58.931646967575
"Wave_1406",-51.9904751446833
"Wave_1407",-45.5775087371699
"Wave_1408",-39.0017552834217
"Wave_1409",-32.0844720830663
"Wave_1410",-25.7250815814488
"Wave_1411",-19.5394303448618
"Wave_1412",-13.6869144017149
"Wave_1413",-8.03376694976781
"Wave_1414",-2.89876124741443
"Wave_1415",1.85945499104494
"Wave_1416",6.46080749729433
"Wave_1417",10.2214346506738
"Wave_1418",13.3243624482917
"Wave_1419",16.2107034126338
"Wave_1420",18.6240580011192
"Wave_1421",20.6623048860909
"Wave_1422",22.5169601857034
"Wave_1423",23.6111650883998
"Wave_1424",24.0833988506259
"Wave_1425",24.2396279037144
"Wave_1426",23.6301239418019
"Wave_1427",23.2321735993433
"Wave_1428",22.6675189144531
"Wave_1429",21.8926934629958
"Wave_1430",21.0877353326055
"Wave_1431",19.9745302975707
"Wave_1432",18.3682348129236
"Wave_1433",16.9480388850436
"Wave_1434",15.5927854690678
"Wave_1435",13.9519095682195
"Wave_1436",12.3441945549344
"Wave_1437",10.3969711469441
"Wave_1438",7.86571143858871
"Wave_1439",5.57868364351884
"Wave_1440",3.20955888941527
"Wave_1441",0.879333106023971
"Wave_1442",-1.30505005741886
"Wave_1443",-3.50908077380864
"Wave_1444",-5.90400939236329
"Wave_1445",-8.52077807377111
"Wave_1446",-10.770678382647
"Wave_1447",-13.0374312589838
"Wave_1448",-15.1234958330196
"Wave_1449",-16.9858064562701
"Wave_1450",-18.7528701479579
"Wave_1451",-20.5317666315092
"Wave_1452",-22.0238444515611
"Wave_1453",-23.1675654713988
"Wave_1454",-24.424561457467
"Wave_1455",-25.5556159766164
"Wave_1456",-26.7493657553414
"Wave_1457",-28.093219828361
"Wave_1458",-29.1181167106454
"Wave_1459",-29.959247931712
"Wave_1460",-30.8469679825867
"Wave_1461",-31.3851449308696
"Wave_1462",-32.280499732954
"Wave_1463",-33.4743272145621
"Wave_1464",-34.5319529267915
"Wave_1465",-35.6129736443025
"Wave_1466",-36.782680666199
"Wave_1467",-37.9024633813581
"Wave_1468",-39.1376091075107
"Wave_1469",-40.6858342590379
"Wave_1470",-41.9991984250096
"Wave_1471",-43.0730124308262
"Wave_1472",-44.3608094396534
"Wave_1473",-45.7553480052452
"Wave_1474",-47.013092684731
"Wave_1475",-48.2270011545722
"Wave_1476",-49.5145995555391
"Wave_1477",-50.7916603531152
"Wave_1478",-51.8659649167765
"Wave_1479",-53.1121604795945
"Wave_1480",-54.5444082050504
"Wave_1481",-55.8917848539013
"Wave_1482",-57.1388776043134
"Wave_1483",-58.5417622233263
"Wave_1484",-60.1621695430524
"Wave_1485",-61.508466187671
"Wave_1486",-62.8101320479913
"Wave_1487",-64.0234089772905
"Wave_1488",-65.0662933020781
"Wave_1489",-66.1370340661661
"Wave_1490",-67.2028987173942
"Wave_1491",-68.1922487469724
"Wave_1492",-69.1834072224461
"Wave_1493",-69.991873298296
"Wave_1494",-70.5364561172031
"Wave_1495",-71.3197727049078
"Wave_1496",-71.8976929904307
"Wave_1497",-72.8662358886667
"Wave_1498",-74.3607358775432
"Wave_1499",-75.5480580815579
"Wave_1500",-77.1633525168285
"Wave_1501",-78.0685458965025
"Wave_1502",-78.2242173833042
"Wave_1503",-78.7201067815242
"Wave_1504",-78.8764154911417
"Wave_1505",-79.2316593795707
"Wave_1506",-80.302310552797
"Wave_1507",-80.7225671211944
"Wave_1508",-80.8689204511176
"Wave_1509",-80.7780139372637
"Wave_1510",-80.3786763264279
"Wave_1511",-79.4796211125099
"Wave_1512",-78.6994294407331
"Wave_1513",-77.8008174018812
"Wave_1514",-76.7407394135212
"Wave_1515",-75.60104600644
"Wave_1516",-74.1762476343746
"Wave_1517",-72.6741771100517
"Wave_1518",-70.5954890381538
"Wave_1519",-68.0133368772347
"Wave_1520",-65.550290645013
"Wave_1521",-62.8224803333941
"Wave_1522",-59.8719622681879
"Wave_1523",-56.7511277816864
"Wave_1524",-53.7197720889089
"Wave_1525",-50.4376521040386
"Wave_1526",-47.1462027935258
"Wave_1527",-44.1058748835388
"Wave_1528",-40.7214053889772
"Wave_1529",-36.7617687878043
"Wave_1530",-33.3209701210409
"Wave_1531",-30.1243926041617
"Wave_1532",-26.8145118258265
"Wave_1533",-24.1175140894261
"Wave_1534",-20.439586593783
"Wave_1535",-16.1094805555385
"Wave_1536",-11.8750478231223
"Wave_1537",-6.95404540120655
"Wave_1538",-2.40557421992139
"Wave_1539",1.74756962656749
"Wave_1540",6.27028977162682
"Wave_1541",11.1167936298162
"Wave_1542",15.7202954120998
"Wave_1543",20.7378012458954
"Wave_1544",25.0618820102321
"Wave_1545",28.3722503216832
"Wave_1546",32.3845442806181
"Wave_1547",36.4175389881617
"Wave_1548",40.4588340938279
"Wave_1549",45.0992228865163
"Wave_1550",49.4653438731142
"Wave_1551",53.5727161959794
"Wave_1552",57.5771084840814
"Wave_1553",61.5672641210064
"Wave_1554",65.4556853884583
"Wave_1555",69.1144556755398
"Wave_1556",72.5520856807898
"Wave_1557",75.9212200142787
"Wave_1558",79.1179486470299
"Wave_1559",82.3674435538778
"Wave_1560",85.3395356803026
"Wave_1561",88.9258371825511
"Wave_1562",92.9147076027487
"Wave_1563",96.455036998733
"Wave_1564",100.084847741894
"Wave_1565",103.799927627744
"Wave_1566",107.327648917605
"Wave_1567",110.827452529997
"Wave_1568",114.765014311605
"Wave_1569",118.033636109181
"Wave_1570",120.802285253757
"Wave_1571",123.531028641471
"Wave_1572",126.198081924535
"Wave_1573",128.402743172412
"Wave_1574",130.139478516284
"Wave_1575",131.952281036095
"Wave_1576",133.670910807156
"Wave_1577",134.943843791205
"Wave_1578",136.077964489538
"Wave_1579",136.895565025877
"Wave_1580",137.047168964189
"Wave_1581",137.45930448777
"Wave_1582",137.731212462527
"Wave_1583",138.195575613597
"Wave_1584",138.963200632067
"Wave_1585",139.255376114136
"Wave_1586",139.658341486382
"Wave_1587",139.513650496314
"Wave_1588",138.779381328648
"Wave_1589",138.007701641054
"Wave_1590",137.059205444009
"Wave_1591",135.802970603762
"Wave_1592",134.196508432383
"Wave_1593",132.538340919643
"Wave_1594",130.703936245307
"Wave_1595",128.619531039065
"Wave_1596",126.126143313894
"Wave_1597",123.953893852755
"Wave_1598",121.628969488139
"Wave_1599",119.450480931019
"Wave_1600",117.87636133379
"Wave_1601",115.735984372515
"Wave_1602",113.593084494556
"Wave_1603",110.824902901112
"Wave_1604",107.497584105271
"Wave_1605",103.970451606227
"Wave_1606",99.4727418925
"Wave_1607",95.6153931733818
"Wave_1608",92.3067787856439
"Wave_1609",88.3896561661205
"Wave_1610",84.4232079556446
"Wave_1611",80.3467199127757
"Wave_1612",75.3469487035198
"Wave_1613",70.9825606318161
"Wave_1614",66.6974131715229
"Wave_1615",63.2389391542873
"Wave_1616",60.1152232297213
"Wave_1617",56.7883191367069
"Wave_1618",53.1829122080761
"Wave_1619",49.4984454083825
"Wave_1620",45.9206424354788
"Wave_1621",42.4424125455352
"Wave_1622",39.3857345718676
"Wave_1623",36.2445729226647
"Wave_1624",32.7472489052782
"Wave_1625",29.1513754835589
"Wave_1626",25.3786773830516
"Wave_1627",21.9559528464207
"Wave_1628",18.7097650790425
"Wave_1629",15.4342295336044
"Wave_1630",12.5502339106948
"Wave_1631",9.96153563001977
"Wave_1632",7.63942392014935
"Wave_1633",5.63885955574372
"Wave_1634",3.58212743388094
"Wave_1635",2.0427011104124
"Wave_1636",-0.352098504348331
"Wave_1637",-2.99936424504892
"Wave_1638",-6.02914594277011
"Wave_1639",-9.62755188720763
"Wave_1640",-13.1191746092822
"Wave_1641",-16.7642411628644
"Wave_1642",-20.5693149272224
"Wave_1643",-24.4361650640612
"Wave_1644",-28.6725694992491
"Wave_1645",-33.3060881012558
"Wave_1646",-37.7674034443827
"Wave_1647",-43.463617406264
"Wave_1648",-45.9769698137545
"Wave_1649",-47.0060580620735
"Wave_1650",-48.0680538034676
"Wave_1651",-46.7175432072504
"Wave_1652",-47.1480423468289
"Wave_1653",-48.5772586817011
"Wave_1654",-49.5073431364654
"Wave_1655",-50.1293764783642
"Wave_1656",-51.2767499676623
"Wave_1657",-52.6024841055073
"Wave_1658",-54.3099553142856
"Wave_1659",-56.9120551345314
"Wave_1660",-58.3518478601042
"Wave_1661",-59.4706877006773
"Wave_1662",-60.671022685552
"Wave_1663",-60.7439066763159
"Wave_1664",-62.3138854761804
"Wave_1665",-65.1025047370902
"Wave_1666",-67.0089055685432
"Wave_1667",-69.3785273981086
"Wave_1668",-70.8163974694238
"Wave_1669",-71.2554030155455
"Wave_1670",-72.3783227825914
"Wave_1671",-73.2604568218137
"Wave_1672",-74.6624731794489
"Wave_1673",-76.5965426456974
"Wave_1674",-78.2091590502783
"Wave_1675",-80.2244633968657
"Wave_1676",-81.3972206663683
"Wave_1677",-82.2815834384241
"Wave_1678",-82.6773099616245
"Wave_1679",-82.4666727656592
"Wave_1680",-82.0316403149367
"Wave_1681",-81.3426991445302
"Wave_1682",-80.0917475476287
"Wave_1683",-78.0813561902436
"Wave_1684",-76.3926189269619
"Wave_1685",-74.3046822756332
"Wave_1686",-72.6625919921937
"Wave_1687",-71.4117718129447
"Wave_1688",-69.8776457162254
"Wave_1689",-68.412659781866
"Wave_1690",-66.5399716182783
"Wave_1691",-64.3618667041363
"Wave_1692",-62.4441529359426
"Wave_1693",-60.2442939244989
"Wave_1694",-58.5386533339232
"Wave_1695",-57.2101901784395
"Wave_1696",-55.7510878418929
"Wave_1697",-54.4508543546497
"Wave_1698",-53.0833598950138
"Wave_1699",-51.664999671073
"Wave_1700",-50.4231126353764
"Wave_1701",-48.8972965610711
"Wave_1702",-48.4084100547014
"Wave_1703",-48.2526520308482
"Wave_1704",-48.7468543383451
"Wave_1705",-49.9858238790985
"Wave_1706",-51.7382961922481
"Wave_1707",-54.2642265729638
"Wave_1708",-56.8676168126929
"Wave_1709",-60.4444694612377
"Wave_1710",-62.9910810558278
"Wave_1711",-65.4609890318237
"Wave_1712",-66.879341832464
"Wave_1713",-67.5733270564468
"Wave_1714",-68.0284921802201
"Wave_1715",-68.3447684880836
"Wave_1716",-67.1057495667278
"Wave_1717",-65.1511193267387
"Wave_1718",-62.1189458521733
"Wave_1719",-57.0293959482821
"Wave_1720",-52.722903431529
"Wave_1721",-47.8984157085042
"Wave_1722",-43.6753667204087
"Wave_1723",-40.2062433993157
"Wave_1724",-35.2239052553445
"Wave_1725",-29.3691104553109
"Wave_1726",-24.5529127358926
"Wave_1727",-18.2505736451593
"Wave_1728",-15.0546823580323
"Wave_1729",-14.1286604396084
"Wave_1730",-13.1361086792749
"Wave_1731",-13.2718626065487
"Wave_1732",-13.2808439417767
"Wave_1733",-14.3162477869786
"Wave_1734",-16.2876689346606
"Wave_1735",-19.3860677475692
"Wave_1736",-22.8240542881543
"Wave_1737",-26.1861683893981
"Wave_1738",-29.7297461633758
"Wave_1739",-32.4884236117974
"Wave_1740",-35.3426762435085
"Wave_1741",-38.3551214934189
"Wave_1742",-40.6322202455847
"Wave_1743",-43.768141409698
"Wave_1744",-46.9749592698571
"Wave_1745",-49.0253896696984
"Wave_1746",-51.4135079421264
"Wave_1747",-53.325546139997
"Wave_1748",-54.1115721267808
"Wave_1749",-55.3467474015243
"Wave_1750",-56.2052602864039
"Wave_1751",-55.8231844495623
"Wave_1752",-55.4820222978252
"Wave_1753",-55.7918581362854
"Wave_1754",-56.0042883071489
"Wave_1755",-56.143711196525
"Wave_1756",-56.4940682654966
"Wave_1757",-56.7854053325249
"Wave_1758",-57.3136963339155
"Wave_1759",-58.0915669616969
"Wave_1760",-59.3140435144098
"Wave_1761",-60.5788947295906
"Wave_1762",-61.3156577077653
"Wave_1763",-62.9020382562142
"Wave_1764",-65.3345432121594
"Wave_1765",-67.9748012510095
"Wave_1766",-71.0491659530546
"Wave_1767",-74.0220006127822
"Wave_1768",-77.4180960047709
"Wave_1769",-81.2224455317403
"Wave_1770",-85.1231136923991
"Wave_1771",-89.3958363204344
"Wave_1772",-93.3558621165569
"Wave_1773",-96.8806089987881
"Wave_1774",-101.111281052983
"Wave_1775",-105.611256902975
"Wave_1776",-109.248315177501
"Wave_1777",-112.993592163293
"Wave_1778",-116.421346179203
"Wave_1779",-118.664248313494
"Wave_1780",-120.441543788022
"Wave_1781",-122.392037554141
"Wave_1782",-124.68597213318
"Wave_1783",-126.94909635755
"Wave_1784",-130.663219209219
"Wave_1785",-133.018992753271
"Wave_1786",-133.965269905616
"Wave_1787",-135.500871223483
"Wave_1788",-136.645163612219
"Wave_1789",-137.987612189654
"Wave_1790",-139.236889356775
"Wave_1791",-141.533503267582
"Wave_1792",-144.45282540802
"Wave_1793",-147.4794363966
"Wave_1794",-151.210768327083
"Wave_1795",-154.508528217631
"Wave_1796",-157.683675904903
"Wave_1797",-161.510614782657
"Wave_1798",-165.731830516444
"Wave_1799",-169.853182651202
"Wave_1800",-174.308911994079
"Wave_1801",142.530293050302
"Wave_1802",138.201068587922
"Wave_1803",133.978084616664
"Wave_1804",128.322917596178
"Wave_1805",124.332157247934
"Wave_1806",120.972332396895
"Wave_1807",118.006078253423
"Wave_1808",115.0781181695
"Wave_1809",113.292442929499
"Wave_1810",110.370631593492
"Wave_1811",107.017586332402
"Wave_1812",103.558282095367
"Wave_1813",99.9474997685306
"Wave_1814",96.0999937381469
"Wave_1815",91.183686024221
"Wave_1816",87.4751477469343
"Wave_1817",84.4152540839414
"Wave_1818",81.0942972323409
"Wave_1819",77.9679364222061
"Wave_1820",75.8477721434261
"Wave_1821",72.7669214829898
"Wave_1822",68.9519437020367
"Wave_1823",65.5180335319294
"Wave_1824",62.0324871876394
"Wave_1825",58.6534014205841
"Wave_1826",55.2273110913826
"Wave_1827",52.2215031254419
"Wave_1828",48.6312300986928
"Wave_1829",45.1622902859791
"Wave_1830",41.0692407918663
"Wave_1831",36.005541529115
"Wave_1832",31.9128054267978
"Wave_1833",27.9626568233838
"Wave_1834",24.0447641533289
"Wave_1835",20.8158065411913
"Wave_1836",17.1805522242044
"Wave_1837",13.3996675561239
"Wave_1838",9.34991236163011
"Wave_1839",5.36830584923062
"Wave_1840",1.1490733840631
"Wave_1841",-2.64058722347278
"Wave_1842",-6.25294891886274
"Wave_1843",-9.96631134024017
"Wave_1844",-13.1220679350628
"Wave_1845",-16.9046810814004
"Wave_1846",-21.3148093262555
"Wave_1847",-25.3744139209756
"Wave_1848",-29.4122176008809
"Wave_1849",-33.6904703242632
"Wave_1850",-37.5364808605754
"Wave_1851",-41.1062459421656
"Wave_1852",-44.5547084147207
"Wave_1853",-48.0739063256713
"Wave_1854",-50.9853884568912
"Wave_1855",-53.2482785213589
"Wave_1856",-55.6459067110234
"Wave_1857",-57.6188370936353
"Wave_1858",-59.6472593940177
"Wave_1859",-61.5066948547688
"Wave_1860",-63.3848505020562
"Wave_1861",-64.8331508978093
"Wave_1862",-66.4009923809004
"Wave_1863",-66.653968167165
"Wave_1864",-65.8128967612589
"Wave_1865",-65.0124114941257
"Wave_1866",-63.1696395686092
"Wave_1867",-61.3312806935558
"Wave_1868",-59.3753044994065
"Wave_1869",-58.0476498867295
"Wave_1870",-55.0286832805289
"Wave_1871",-51.3941674104607
"Wave_1872",-47.6510818185232
"Wave_1873",-44.0610753761599
"Wave_1874",-39.1027695490452
"Wave_1875",-33.4939555930206
"Wave_1876",-28.1590594569395
"Wave_1877",-22.1910348625173
"Wave_1878",-15.9141028463246
"Wave_1879",-10.8127729373906
"Wave_1880",-6.1802412392546
"Wave_1881",-2.45817046363403
"Wave_1882",0.69361421244412
"Wave_1883",3.7914244396057
"Wave_1884",6.04706223144424
"Wave_1885",8.67792570761559
"Wave_1886",12.0827446066834
"Wave_1887",14.7318815880985
"Wave_1888",17.4518818690637
"Wave_1889",19.7102888973375
"Wave_1890",20.6416046395896
"Wave_1891",21.0741131725045
"Wave_1892",20.4594987448745
"Wave_1893",17.9386791675705
"Wave_1894",16.3712051662919
"Wave_1895",14.4008537124806
"Wave_1896",12.5687763556315
"Wave_1897",10.6079226795614
"Wave_1898",8.98936049597983
"Wave_1899",7.35850231878478
"Wave_1900",5.8814552472409
"Wave_1901",4.52499154963494
"Wave_1902",3.48748162280773
"Wave_1903",2.31730843899382
"Wave_1904",0.815990618545935
"Wave_1905",-0.113045191423625
"Wave_1906",-0.730369889940788
"Wave_1907",-1.31060782679341
"Wave_1908",-1.75745179239039
"Wave_1909",-1.91381477651903
"Wave_1910",-1.85987319448384
"Wave_1911",-1.83183091920809
"Wave_1912",-1.41622898923133
"Wave_1913",-1.05725756454089
"Wave_1914",-0.752460735614706
"Wave_1915",-0.500133937557478
"Wave_1916",-0.28811289930043
"Wave_1917",-0.0919999649077681
"Wave_1918",0.165094391531176
"Wave_1919",0.422682574557367
"Wave_1920",0.606651934941038
"Wave_1921",0.784253124183482
"Wave_1922",0.88185273456837
"Wave_1923",1.15823410882341
"Wave_1924",1.35633777137437
"Wave_1925",1.68525874446564
"Wave_1926",2.33157368482303
"Wave_1927",2.66870765089183
"Wave_1928",2.85533911532302
"Wave_1929",3.1589378337977
"Wave_1930",3.42996614234754
"Wave_1931",3.66532950604217
"Wave_1932",3.94489430053009
"Wave_1933",4.11730591136267
"Wave_1934",4.22515301269819
"Wave_1935",4.46471990181002
"Wave_1936",4.97716680663592
"Wave_1937",5.96250987441554
"Wave_1938",6.35030487921948
"Wave_1939",6.63282102600465
"Wave_1940",6.9943226616154
"Wave_1941",7.02095894555691
"Wave_1942",7.10949933715611
"Wave_1943",7.2611969924378
"Wave_1944",7.71853757656525
"Wave_1945",7.73123151242887
"Wave_1946",7.74948534750494
"Wave_1947",7.98570240205276
"Wave_1948",8.09632399191796
"Wave_1949",8.32362324691354
"Wave_1950",8.70513756650358
"Wave_1951",8.88625168597453
"Wave_1952",9.06737992876929
"Wave_1953",9.14278948875792
"Wave_1954",9.00004044987772
"Wave_1955",8.87728130323269
"Wave_1956",9.01051643100256
"Wave_1957",9.25263487609509
"Wave_1958",9.3395785814689
"Wave_1959",9.34978215838685
"Wave_1960",9.27035242616725
"Wave_1961",8.98619049722969
"Wave_1962",8.67971040033625
"Wave_1963",8.136920501599
"Wave_1964",7.97912825948445
"Wave_1965",7.97499752410099
"Wave_1966",7.88730141736781
"Wave_1967",7.7236705964037
"Wave_1968",7.70797365274954
"Wave_1969",7.22320445485843
"Wave_1970",6.55893338150413
"Wave_1971",6.32136790373232
"Wave_1972",5.62652752577981
"Wave_1973",4.94957811521486
"Wave_1974",4.08006375816351
"Wave_1975",3.55906558769326
"Wave_1976",3.06000577649872
"Wave_1977",2.68956882928521
"Wave_1978",2.6753086544892
"Wave_1979",2.29095179097858
"Wave_1980",2.18946717020121
"Wave_1981",1.98383831670327
"Wave_1982",1.60128773373216
"Wave_1983",1.45269286219134
"Wave_1984",0.794339335237231
"Wave_1985",0.102048424057796
"Wave_1986",-0.476639396598025
"Wave_1987",-0.86228235777815
"Wave_1988",-1.66261697177774
"Wave_1989",-2.57629565204109
"Wave_1990",-3.6537208134509
"Wave_1991",-4.91049447476584
"Wave_1992",-5.9137518030825
"Wave_1993",-6.83943166451466
"Wave_1994",-7.84624664737436
"Wave_1995",-8.61424780825887
"Wave_1996",-9.38810642864515
"Wave_1997",-10.015758829381
"Wave_1998",-10.2696229817963
"Wave_1999",-10.9713297288395
"Wave_2000",-11.922148459702
"Wave_2001",-12.7840221640197
"Wave_2002",-13.7642596669709
"Wave_2003",-14.9786100436134
"Wave_2004",-15.726732797197
"Wave_2005",-16.8104074632474
"Wave_2006",-17.9938198701337
"Wave_2007",-18.9306011436359
"Wave_2008",-20.1651700049272
"Wave_2009",-21.3804066997163
"Wave_2010",-22.75158036411
"Wave_2011",-24.2259960940735
"Wave_2012",-25.6758901759688
"Wave_2013",-27.3294187303303
"Wave_2014",-28.6117638670735
"Wave_2015",-29.7318589448136
"Wave_2016",-30.7776084898729
"Wave_2017",-31.7173605503644
"Wave_2018",-32.9504754302598
"Wave_2019",-34.2481844522464
"Wave_2020",-35.3761970527014
"Wave_2021",-36.4464225208648
"Wave_2022",-37.304684199903
"Wave_2023",-38.1986185297636
"Wave_2024",-39.3651189343091
"Wave_2025",-40.4665616653586
"Wave_2026",-41.8504142394821
"Wave_2027",-42.6447423323928
"Wave_2028",-43.1110701098736
"Wave_2029",-43.6911009111255
"Wave_2030",-43.9391749168107
"Wave_2031",-44.2479099288882
"Wave_2032",-44.859965084818
"Wave_2033",-45.003103881117
"Wave_2034",-45.2583734712004
"Wave_2035",-45.4921098297349
"Wave_2036",-45.1221268906243
"Wave_2037",-44.9746083727129
"Wave_2038",-45.1189087329565
"Wave_2039",-45.0364445392875
"Wave_2040",-44.6776236966181
"Wave_2041",-44.55499552158
"Wave_2042",-43.8915305701744
"Wave_2043",-42.6915565423389
"Wave_2044",-41.2021132736898
"Wave_2045",-39.715333055313
"Wave_2046",-37.9529334717882
"Wave_2047",-36.1818746918996
"Wave_2048",-34.0082555334743
"Wave_2049",-31.5964880085729
"Wave_2050",-29.1299906223816
"Wave_2051",-26.4325197337035
"Wave_2052",-23.9014425978248
"Wave_2053",-21.2642556850299
"Wave_2054",-18.6476319419594
"Wave_2055",-16.1213490074172
"Wave_2056",-13.6370249154405
"Wave_2057",-10.8375340040975
"Wave_2058",-8.3143945591473
"Wave_2059",-5.63280111203009
"Wave_2060",-2.55720502872024
"Wave_2061",0.425993241471421
"Wave_2062",3.23886522701006
"Wave_2063",6.47640772426831
"Wave_2064",9.60622501382046
"Wave_2065",12.4894106987451
"Wave_2066",15.6512965133895
"Wave_2067",18.7414139698193
"Wave_2068",21.973666788649
"Wave_2069",25.515619342169
"Wave_2070",28.6364907913878
"Wave_2071",31.7787126284
"Wave_2072",34.6261541504847
"Wave_2073",36.7055146666332
"Wave_2074",39.0283485169367
"Wave_2075",41.8914847414936
"Wave_2076",44.7312622045422
"Wave_2077",47.9772407217512
"Wave_2078",51.4543501626851
"Wave_2079",54.4451987996981
"Wave_2080",57.4668934528729
"Wave_2081",60.4465548206247
"Wave_2082",63.2861068356437
"Wave_2083",66.2475749768788
"Wave_2084",69.3077683795307
"Wave_2085",72.2008841539129
"Wave_2086",75.1655173212984
"Wave_2087",77.8686556406311
"Wave_2088",80.4545785815869
"Wave_2089",82.979573411439
"Wave_2090",85.2196233943932
