"","x"
"Wave_517",0.97106751958954
"Wave_518",0.996373472221221
"Wave_519",1.02294039505762
"Wave_520",1.05063428833679
"Wave_521",1.07909000128019
"Wave_522",1.10822925259508
"Wave_523",1.13764431353065
"Wave_524",1.16671047997332
"Wave_525",1.19484342565924
"Wave_526",1.22251985339393
"Wave_527",1.24876595409684
"Wave_528",1.27252361758417
"Wave_529",1.29361562739108
"Wave_530",1.31432752083958
"Wave_531",1.33285034807302
"Wave_532",1.34646564696642
"Wave_533",1.35873113821833
"Wave_534",1.36946029805165
"Wave_535",1.37831326650336
"Wave_536",1.3850879574589
"Wave_537",1.39085570057544
"Wave_538",1.39526622299089
"Wave_539",1.39824016240097
"Wave_540",1.40110913307232
"Wave_541",1.40345596915988
"Wave_542",1.40553549869612
"Wave_543",1.40780768871726
"Wave_544",1.41016312694236
"Wave_545",1.4126715548793
"Wave_546",1.41531176270606
"Wave_547",1.41797365576576
"Wave_548",1.42060436327869
"Wave_549",1.42326339936734
"Wave_550",1.42587420904746
"Wave_551",1.42783066474032
"Wave_552",1.42942940285071
"Wave_553",1.43069804669702
"Wave_554",1.43152407096973
"Wave_555",1.43207132350827
"Wave_556",1.43222057638801
"Wave_557",1.4320286539778
"Wave_558",1.43198143531653
"Wave_559",1.43200641872848
"Wave_560",1.43233235949792
"Wave_561",1.43344092530318
"Wave_562",1.43501086938962
"Wave_563",1.43727476413435
"Wave_564",1.44029855895186
"Wave_565",1.44366294156358
"Wave_566",1.44750935339771
"Wave_567",1.45221678661777
"Wave_568",1.45774021202905
"Wave_569",1.46229377085793
"Wave_570",1.46682432940186
"Wave_571",1.47110530618926
"Wave_572",1.47408661172734
"Wave_573",1.47588549384146
"Wave_574",1.47728629105625
"Wave_575",1.47929548864625
"Wave_576",1.48302043122813
"Wave_577",1.48775128168735
"Wave_578",1.49369287337368
"Wave_579",1.50093099554258
"Wave_580",1.50753588937673
"Wave_581",1.51458029322184
"Wave_582",1.52188992474854
"Wave_583",1.52778376959086
"Wave_584",1.53095123139959
"Wave_585",1.53239060722172
"Wave_586",1.53399698016903
"Wave_587",1.5384884948104
"Wave_588",1.54629533950962
"Wave_589",1.55553259671446
"Wave_590",1.56351977575441
"Wave_591",1.57221875556449
"Wave_592",1.58147698841476
"Wave_593",1.59069435013513
"Wave_594",1.59898489531292
"Wave_595",1.60400377043431
"Wave_596",1.60678041670103
"Wave_597",1.60892110189964
"Wave_598",1.6099747612411
"Wave_599",1.61090820277365
"Wave_600",1.61134717842585
"Wave_601",1.6100619639085
"Wave_602",1.60823004383722
"Wave_603",1.60503856518452
"Wave_604",1.5998569124104
"Wave_605",1.59282459535428
"Wave_606",1.58498204112853
"Wave_607",1.5769341740916
"Wave_608",1.568805474867
"Wave_609",1.55960635982589
"Wave_610",1.54928840355904
"Wave_611",1.53870287204151
"Wave_612",1.5294145700105
"Wave_613",1.51977061746708
"Wave_614",1.51076137003779
"Wave_615",1.5032458019484
"Wave_616",1.49627249669929
"Wave_617",1.49026310610791
"Wave_618",1.48541352282849
"Wave_619",1.48167573825843
"Wave_620",1.47804073215913
"Wave_621",1.4748606013658
"Wave_622",1.47255109478872
"Wave_623",1.47140956425349
"Wave_624",1.47045442143631
"Wave_625",1.46977982587008
"Wave_626",1.46982802769601
"Wave_627",1.47093889375608
"Wave_628",1.47284945997654
"Wave_629",1.47607204205197
"Wave_630",1.48154445001626
"Wave_631",1.48707198742885
"Wave_632",1.49393487649454
"Wave_633",1.50294935963442
"Wave_634",1.51273247016695
"Wave_635",1.52292999403667
"Wave_636",1.53349019200836
"Wave_637",1.54443674617433
"Wave_638",1.55512036667489
"Wave_639",1.56419694395502
"Wave_640",1.57102018974908
"Wave_641",1.57581563947197
"Wave_642",1.57662809303769
"Wave_643",1.57386514187386
"Wave_644",1.56819971896753
"Wave_645",1.55952489089703
"Wave_646",1.54526736818701
"Wave_647",1.52641442368293
"Wave_648",1.50594461623776
"Wave_649",1.4854101838281
"Wave_650",1.46052487982642
"Wave_651",1.43101888183943
"Wave_652",1.40290686317303
"Wave_653",1.37352703085032
"Wave_654",1.34250849384661
"Wave_655",1.3100213480557
"Wave_656",1.27607050976348
"Wave_657",1.24116862259641
"Wave_658",1.20568807226995
"Wave_659",1.16990267895947
"Wave_660",1.13372016243545
"Wave_661",1.09761908516152
"Wave_662",1.06239232133994
"Wave_663",1.02905850195332
"Wave_664",0.998203309119421
"Wave_665",0.969120806310355
"Wave_666",0.941102408968324
"Wave_667",0.915974236861816
"Wave_668",0.892892912963177
"Wave_669",0.871419682857626
"Wave_670",0.851615049473282
"Wave_671",0.834179162824449
"Wave_672",0.817877881127969
"Wave_673",0.801912442543151
"Wave_674",0.787111448876895
"Wave_675",0.773677812489757
"Wave_676",0.761217242025329
"Wave_677",0.749224673261348
"Wave_678",0.737944133604775
"Wave_679",0.728828878038757
"Wave_680",0.722679377069241
"Wave_681",0.719689188206046
"Wave_682",0.721447612915373
"Wave_683",0.728800848951142
"Wave_684",0.742933638668863
"Wave_685",0.766351441964024
"Wave_686",0.800325247308084
"Wave_687",0.845190193960446
"Wave_688",0.900262944805833
"Wave_689",0.965441092315469
"Wave_690",1.03865381871128
"Wave_691",1.11642367824764
"Wave_692",1.19407434492392
"Wave_693",1.26892148678326
"Wave_694",1.33942648129231
"Wave_695",1.4044037133635
"Wave_696",1.46229242455147
"Wave_697",1.51297586556659
"Wave_698",1.556352937703
"Wave_699",1.59268094104994
"Wave_700",1.62316173181167
"Wave_701",1.64915205442849
"Wave_702",1.67181069354536
"Wave_703",1.69198624127098
"Wave_704",1.71060001488079
"Wave_705",1.72783585122833
"Wave_706",1.74397938756278
"Wave_707",1.75866145845006
"Wave_708",1.77173958991595
"Wave_709",1.78352498971039
"Wave_710",1.79511856358485
"Wave_711",1.80356939531392
"Wave_712",1.80797976452221
"Wave_713",1.80804553493308
"Wave_714",1.80369599043535
"Wave_715",1.79336271221047
"Wave_716",1.77753240281297
"Wave_717",1.75739374213979
"Wave_718",1.73475038308084
"Wave_719",1.70503222261421
"Wave_720",1.66921379569258
"Wave_721",1.63212749383805
"Wave_722",1.59362242504896
"Wave_723",1.55375023970739
"Wave_724",1.51348641202426
"Wave_725",1.47458923612543
"Wave_726",1.43820674404939
"Wave_727",1.40630646028689
"Wave_728",1.38001290846293
"Wave_729",1.35924909144575
"Wave_730",1.34427042933011
"Wave_731",1.33526230650833
"Wave_732",1.33366494181186
"Wave_733",1.33727333184504
"Wave_734",1.34485406749534
"Wave_735",1.35532962021455
"Wave_736",1.36945460811339
"Wave_737",1.38609210353872
"Wave_738",1.40402701972435
"Wave_739",1.42216264368834
"Wave_740",1.44218838393588
"Wave_741",1.46107357387058
"Wave_742",1.47974702308244
"Wave_743",1.50146882236262
"Wave_744",1.51845892967773
"Wave_745",1.52818384832901
"Wave_746",1.53279972711945
"Wave_747",1.54018971784509
"Wave_748",1.54632933934819
"Wave_749",1.5506736458221
"Wave_750",1.55354926320664
"Wave_751",1.55538110128987
"Wave_752",1.55207670914595
"Wave_753",1.54567404260671
"Wave_754",1.54125211072987
"Wave_755",1.53519258249263
"Wave_756",1.53011917028981
"Wave_757",1.52618035192794
"Wave_758",1.51963341354236
"Wave_759",1.51781547506186
"Wave_760",1.51251793887762
"Wave_761",1.49775923549363
"Wave_762",1.4844500641453
"Wave_763",1.47422400998218
"Wave_764",1.465113883969
"Wave_765",1.45360798052601
"Wave_766",1.44010621593306
"Wave_767",1.4274867566199
"Wave_768",1.41661348159821
"Wave_769",1.406063588834
"Wave_770",1.39622706024516
"Wave_771",1.38761639476864
"Wave_772",1.37963050551689
"Wave_773",1.36930759085775
"Wave_774",1.35590398362166
"Wave_775",1.34268602258543
"Wave_776",1.33299903149858
"Wave_777",1.3230632574165
"Wave_778",1.31400528074398
"Wave_779",1.30526006618115
"Wave_780",1.29524313740373
"Wave_781",1.28684989451906
"Wave_782",1.28061233037571
"Wave_783",1.27513264273136
"Wave_784",1.26670526095104
"Wave_785",1.25513578902556
"Wave_786",1.24285352059141
"Wave_787",1.23251934695635
"Wave_788",1.22480763350391
"Wave_789",1.219174410087
"Wave_790",1.21535237218848
"Wave_791",1.21261031507418
"Wave_792",1.20677802630407
"Wave_793",1.19901204373006
"Wave_794",1.19066578860252
"Wave_795",1.18280007245418
"Wave_796",1.17653988966064
"Wave_797",1.17172351131549
"Wave_798",1.16727082493043
"Wave_799",1.16083336646487
"Wave_800",1.15481919608962
"Wave_801",1.14908202890447
"Wave_802",1.14340181694377
"Wave_803",1.14121801956115
"Wave_804",1.13613730711643
"Wave_805",1.12912219978062
"Wave_806",1.12495758413669
"Wave_807",1.1182766107601
"Wave_808",1.10959153699263
"Wave_809",1.10058537234354
"Wave_810",1.09337736419542
"Wave_811",1.08820546164719
"Wave_812",1.08256845225842
"Wave_813",1.07490117388268
"Wave_814",1.06657872931657
"Wave_815",1.06152349514138
"Wave_816",1.05820787799914
"Wave_817",1.05358913045388
"Wave_818",1.04768397801534
"Wave_819",1.04124280564073
"Wave_820",1.03547718631582
"Wave_821",1.03101194158433
"Wave_822",1.02307294507331
"Wave_823",1.01479294541541
"Wave_824",1.00838727431026
"Wave_825",1.00400888349634
"Wave_826",0.998563487105317
"Wave_827",0.991328532573014
"Wave_828",0.983459310475891
"Wave_829",0.978451440823805
"Wave_830",0.972354330504235
"Wave_831",0.965961847812947
"Wave_832",0.960600026458729
"Wave_833",0.955408098940908
"Wave_834",0.949336195900595
"Wave_835",0.943188413382133
"Wave_836",0.938219345138965
"Wave_837",0.933390959275835
"Wave_838",0.929428288344947
"Wave_839",0.92591721025962
"Wave_840",0.921835990799913
"Wave_841",0.918185403041487
"Wave_842",0.914077947542406
"Wave_843",0.909351557194927
"Wave_844",0.905128751068336
"Wave_845",0.902533776650967
"Wave_846",0.899910503168524
"Wave_847",0.896332156631385
"Wave_848",0.894031703217964
"Wave_849",0.891024586069271
"Wave_850",0.8874979671778
"Wave_851",0.884213396617828
"Wave_852",0.88104690931162
"Wave_853",0.878072797983563
"Wave_854",0.875616572615925
"Wave_855",0.873898152585558
"Wave_856",0.871451476042939
"Wave_857",0.868268861387124
"Wave_858",0.865050731037611
"Wave_859",0.863324507831447
"Wave_860",0.861871817583614
"Wave_861",0.859305144578169
"Wave_862",0.85578672540318
"Wave_863",0.854077664646979
"Wave_864",0.852079221830203
"Wave_865",0.849621130516182
"Wave_866",0.847335852912403
"Wave_867",0.845404215562881
"Wave_868",0.843124341314361
"Wave_869",0.841171595297653
"Wave_870",0.840104245033097
"Wave_871",0.83894367176963
"Wave_872",0.837430636708505
"Wave_873",0.836017497584596
"Wave_874",0.83553806482807
"Wave_875",0.833770019242806
"Wave_876",0.831419745235979
"Wave_877",0.829865969598647
"Wave_878",0.830398759562349
"Wave_879",0.830474877614846
"Wave_880",0.830564298091633
"Wave_881",0.83063796079002
"Wave_882",0.829611378778869
"Wave_883",0.82835624462411
"Wave_884",0.826835616521132
"Wave_885",0.825193515504547
"Wave_886",0.824087783115521
"Wave_887",0.824363475404517
"Wave_888",0.825575474513225
"Wave_889",0.8259562902082
"Wave_890",0.822311544010753
"Wave_891",0.820587352287559
"Wave_892",0.820515083661592
"Wave_893",0.819914670645804
"Wave_894",0.816874873565534
"Wave_895",0.817815039285268
"Wave_896",0.820373136012421
"Wave_897",0.81946464678349
"Wave_898",0.815800025594899
"Wave_899",0.814695980894855
"Wave_900",0.816812312699042
"Wave_901",0.819623126211289
"Wave_902",0.818970447399797
"Wave_903",0.818873576724247
"Wave_904",0.818773636821761
"Wave_905",0.815548334703438
"Wave_906",0.814310517983997
"Wave_907",0.814246264008364
"Wave_908",0.816313926468858
"Wave_909",0.822410336280559
"Wave_910",0.82269771239728
"Wave_911",0.819360482928668
"Wave_912",0.817100637230565
"Wave_913",0.82009604040478
"Wave_914",0.820405966558963
"Wave_915",0.821567699571647
"Wave_916",0.825941302738657
"Wave_917",0.831062209522141
"Wave_918",0.830952548958409
"Wave_919",0.831654440708026
"Wave_920",0.835833281670648
"Wave_921",0.836068605074212
"Wave_922",0.834697909129158
"Wave_923",0.834456004623929
"Wave_924",0.837489100700991
"Wave_925",0.844337374623009
"Wave_926",0.849569759187151
"Wave_927",0.850874079238743
"Wave_928",0.849310867395151
"Wave_929",0.850837037276885
"Wave_930",0.846695899759773
"Wave_931",0.840272919721039
"Wave_932",0.837351863979525
"Wave_933",0.840152617909056
"Wave_934",0.844029080081639
"Wave_935",0.846316828295205
"Wave_936",0.847204116372767
"Wave_937",0.853099398480747
"Wave_938",0.860692438296217
"Wave_939",0.866059461264269
"Wave_940",0.867344139127845
"Wave_941",0.870970166761649
"Wave_942",0.873548478927617
"Wave_943",0.878519485349969
"Wave_944",0.887890207345234
"Wave_945",0.888988576296082
"Wave_946",0.885337603039387
"Wave_947",0.883573450739991
"Wave_948",0.888673705316837
"Wave_949",0.894577083868427
"Wave_950",0.900798084787643
"Wave_951",0.908531546939493
"Wave_952",0.917317136859764
"Wave_953",0.917210416264731
"Wave_954",0.917650668754142
"Wave_955",0.920843086003443
"Wave_956",0.924743233708869
"Wave_957",0.926088303011821
"Wave_958",0.927201193403597
"Wave_959",0.929527430006035
"Wave_960",0.933151796352443
"Wave_961",0.935209706561557
"Wave_962",0.935735717568839
"Wave_963",0.936867387986584
"Wave_964",0.940421569210497
"Wave_965",0.9432554922013
"Wave_966",0.947451247265504
"Wave_967",0.949173221874525
"Wave_968",0.946672287314403
"Wave_969",0.954554344328557
"Wave_970",0.962805462112585
"Wave_971",0.967654690128743
"Wave_972",0.969711865635146
"Wave_973",0.974331569666115
"Wave_974",0.976231584128688
"Wave_975",0.979046702888283
"Wave_976",0.98588346800219
"Wave_977",0.987280886430125
"Wave_978",0.990099321329537
"Wave_979",0.993348676822845
"Wave_980",0.996329767640091
"Wave_981",1.00701443697862
"Wave_982",1.01049251098033
"Wave_983",1.00970426796388
"Wave_984",1.01520763955519
"Wave_985",1.04052788671261
"Wave_986",1.04813085822357
"Wave_987",1.05098575567258
"Wave_988",1.06423372694705
"Wave_989",1.07563984315404
"Wave_990",1.08537469963222
"Wave_991",1.08855792977321
"Wave_992",1.08926686162893
"Wave_993",1.10573064928398
"Wave_994",1.11163668889306
"Wave_995",1.11505725048296
"Wave_996",1.12298994426033
"Wave_997",1.13050948917137
"Wave_998",1.14021471565038
"Wave_999",1.14940270086096
"Wave_1000",1.1565079976079
"Wave_1001",0.936561611045316
"Wave_1002",0.934788318291017
"Wave_1003",0.931362184683097
"Wave_1004",0.926035414329953
"Wave_1005",0.920866151421681
"Wave_1006",0.916287280493508
"Wave_1007",0.910452136465945
"Wave_1008",0.906090980485249
"Wave_1009",0.902993891594253
"Wave_1010",0.900319308590407
"Wave_1011",0.897209382414992
"Wave_1012",0.893748040508552
"Wave_1013",0.890490778364252
"Wave_1014",0.88705340308687
"Wave_1015",0.882348130881693
"Wave_1016",0.879320533200457
"Wave_1017",0.876758615236551
"Wave_1018",0.874991943930731
"Wave_1019",0.874073577381681
"Wave_1020",0.873013062667964
"Wave_1021",0.872332955688367
"Wave_1022",0.871728086073318
"Wave_1023",0.871210489993648
"Wave_1024",0.872028375762087
"Wave_1025",0.873327911099384
"Wave_1026",0.87511150288487
"Wave_1027",0.877690033475931
"Wave_1028",0.881248701234921
"Wave_1029",0.884704844274407
"Wave_1030",0.888463639468625
"Wave_1031",0.893383699705149
"Wave_1032",0.897598719612847
"Wave_1033",0.902869382809371
"Wave_1034",0.90993771735369
"Wave_1035",0.917414618311594
"Wave_1036",0.925960212302101
"Wave_1037",0.935790337390036
"Wave_1038",0.945384010765012
"Wave_1039",0.955217681655951
"Wave_1040",0.965051731098863
"Wave_1041",0.974769695659954
"Wave_1042",0.985038092780059
"Wave_1043",0.995402678865846
"Wave_1044",1.00698890795825
"Wave_1045",1.01777662291735
"Wave_1046",1.02857276807085
"Wave_1047",1.03893187771932
"Wave_1048",1.04748644525453
"Wave_1049",1.05669427126196
"Wave_1050",1.0665081480672
"Wave_1051",1.07564228016927
"Wave_1052",1.08353672092335
"Wave_1053",1.08980826137368
"Wave_1054",1.09444729810739
"Wave_1055",1.09853190279725
"Wave_1056",1.10127762076795
"Wave_1057",1.10275354925274
"Wave_1058",1.10481784220065
"Wave_1059",1.10592428819114
"Wave_1060",1.10446151388791
"Wave_1061",1.10254968433631
"Wave_1062",1.09879744154189
"Wave_1063",1.09337298451586
"Wave_1064",1.08841624634905
"Wave_1065",1.08033424631119
"Wave_1066",1.07095014701236
"Wave_1067",1.05929231201214
"Wave_1068",1.04902499077026
"Wave_1069",1.03737240564316
"Wave_1070",1.02759320731308
"Wave_1071",1.01944897170633
"Wave_1072",1.01079977015607
"Wave_1073",1.00066073411964
"Wave_1074",0.991056291641965
"Wave_1075",0.981636018693007
"Wave_1076",0.971663426947249
"Wave_1077",0.962830403500758
"Wave_1078",0.954288238050989
"Wave_1079",0.945766357176703
"Wave_1080",0.937174817179084
"Wave_1081",0.928710153923914
"Wave_1082",0.920507796926422
"Wave_1083",0.912710739898277
"Wave_1084",0.904607109406347
"Wave_1085",0.896740299744208
"Wave_1086",0.889737620487286
"Wave_1087",0.882901555830932
"Wave_1088",0.876576676982106
"Wave_1089",0.871406261767708
"Wave_1090",0.866902078262152
"Wave_1091",0.863303154089908
"Wave_1092",0.860750624364864
"Wave_1093",0.858776485734891
"Wave_1094",0.857359884724754
"Wave_1095",0.856460428341485
"Wave_1096",0.855995579213672
"Wave_1097",0.856004551500292
"Wave_1098",0.856735200829944
"Wave_1099",0.857901991949721
"Wave_1100",0.859294090393293
"Wave_1101",0.860851862247086
"Wave_1102",0.862589699457233
"Wave_1103",0.864662982347708
"Wave_1104",0.867188290107375
"Wave_1105",0.870048489924018
"Wave_1106",0.873115633795285
"Wave_1107",0.876046305975726
"Wave_1108",0.878570551655839
"Wave_1109",0.880842401513898
"Wave_1110",0.882596087647584
"Wave_1111",0.883529701469136
"Wave_1112",0.884462709685199
"Wave_1113",0.885704056277819
"Wave_1114",0.886894678630991
"Wave_1115",0.888685612030585
"Wave_1116",0.890240492230491
"Wave_1117",0.891603417944573
"Wave_1118",0.892372228418116
"Wave_1119",0.892275835463465
"Wave_1120",0.892341619292767
"Wave_1121",0.891753909744703
"Wave_1122",0.89073695396258
"Wave_1123",0.889832037113101
"Wave_1124",0.889058764171141
"Wave_1125",0.887759203035875
"Wave_1126",0.886448587504333
"Wave_1127",0.884567817406896
"Wave_1128",0.881775763765195
"Wave_1129",0.878437522023093
"Wave_1130",0.874637287474408
"Wave_1131",0.87043905839739
"Wave_1132",0.865536468340312
"Wave_1133",0.860234217519791
"Wave_1134",0.854373986719095
"Wave_1135",0.847907433904654
"Wave_1136",0.842019277324703
"Wave_1137",0.836113887425326
"Wave_1138",0.829563761307061
"Wave_1139",0.822686165146211
"Wave_1140",0.81578556101179
"Wave_1141",0.808416473300586
"Wave_1142",0.801096566892495
"Wave_1143",0.794515774581877
"Wave_1144",0.788241262801418
"Wave_1145",0.782415362491305
"Wave_1146",0.777218550671604
"Wave_1147",0.771985507007307
"Wave_1148",0.767040331174231
"Wave_1149",0.76227874989612
"Wave_1150",0.757263801228469
"Wave_1151",0.752605853071085
"Wave_1152",0.748194550771054
"Wave_1153",0.743660155418972
"Wave_1154",0.739152206011011
"Wave_1155",0.734839780022676
"Wave_1156",0.730347119668987
"Wave_1157",0.726250929630689
"Wave_1158",0.722440846367105
"Wave_1159",0.718643910505244
"Wave_1160",0.715149599202269
"Wave_1161",0.711952493571438
"Wave_1162",0.708789859839279
"Wave_1163",0.705708806918538
"Wave_1164",0.702813500386276
"Wave_1165",0.700006702346676
"Wave_1166",0.697323569455984
"Wave_1167",0.694748337799467
"Wave_1168",0.692551435779378
"Wave_1169",0.690515300807931
"Wave_1170",0.688622662991981
"Wave_1171",0.687112499413616
"Wave_1172",0.68548424051485
"Wave_1173",0.683761115340969
"Wave_1174",0.682229759034404
"Wave_1175",0.680995016406416
"Wave_1176",0.679660029720195
"Wave_1177",0.678379560327429
"Wave_1178",0.677109079696244
"Wave_1179",0.675299699695704
"Wave_1180",0.673536302626111
"Wave_1181",0.672116327586372
"Wave_1182",0.67073801997769
"Wave_1183",0.669595075488417
"Wave_1184",0.668790080201457
"Wave_1185",0.667965991135494
"Wave_1186",0.667058228043352
"Wave_1187",0.666517782108664
"Wave_1188",0.666133082600625
"Wave_1189",0.665923620536038
"Wave_1190",0.665965920141507
"Wave_1191",0.666136979929871
"Wave_1192",0.666316086186254
"Wave_1193",0.666621704733799
"Wave_1194",0.667152437376273
"Wave_1195",0.667784616940927
"Wave_1196",0.668471101748494
"Wave_1197",0.669217214588614
"Wave_1198",0.669745749022078
"Wave_1199",0.670050175366928
"Wave_1200",0.670536320034323
"Wave_1201",0.670976658018848
"Wave_1202",0.67143474928826
"Wave_1203",0.671977267987609
"Wave_1204",0.672540198201046
"Wave_1205",0.673061158262346
"Wave_1206",0.673646697197575
"Wave_1207",0.674339001481246
"Wave_1208",0.675099494272371
"Wave_1209",0.675863157576726
"Wave_1210",0.676720224134614
"Wave_1211",0.677606469740204
"Wave_1212",0.678397786013409
"Wave_1213",0.679002111866351
"Wave_1214",0.679407665406721
"Wave_1215",0.679831727056858
"Wave_1216",0.679986660658891
"Wave_1217",0.680466542994911
"Wave_1218",0.681101620801447
"Wave_1219",0.681694606305464
"Wave_1220",0.682417189700249
"Wave_1221",0.683092147620904
"Wave_1222",0.683568197985138
"Wave_1223",0.684331024858016
"Wave_1224",0.685386986428798
"Wave_1225",0.686435790084498
"Wave_1226",0.687200810043028
"Wave_1227",0.687967805846637
"Wave_1228",0.688617250065706
"Wave_1229",0.689227999002863
"Wave_1230",0.6902179144085
"Wave_1231",0.691699898206692
"Wave_1232",0.692979760538133
"Wave_1233",0.69431874106904
"Wave_1234",0.695711805227237
"Wave_1235",0.697161162549406
"Wave_1236",0.698667667738433
"Wave_1237",0.700302415005041
"Wave_1238",0.70192676132382
"Wave_1239",0.703576244405756
"Wave_1240",0.705298656181997
"Wave_1241",0.707155671612958
"Wave_1242",0.708922135037494
"Wave_1243",0.710580988687452
"Wave_1244",0.712401572127717
"Wave_1245",0.714198821127288
"Wave_1246",0.715949539285283
"Wave_1247",0.717998141830788
"Wave_1248",0.720191120387184
"Wave_1249",0.722617370794872
"Wave_1250",0.72549966407964
"Wave_1251",0.728125275955523
"Wave_1252",0.730775630763511
"Wave_1253",0.733524225316292
"Wave_1254",0.736277846141366
"Wave_1255",0.738873211123022
"Wave_1256",0.741846714720216
"Wave_1257",0.744116780458777
"Wave_1258",0.74588206607575
"Wave_1259",0.747370098842709
"Wave_1260",0.748467189741194
"Wave_1261",0.749142318596886
"Wave_1262",0.7495690417929
"Wave_1263",0.749757697505518
"Wave_1264",0.749230022240584
