Ci,Photo,gs,Tleaf,PPFD,Plot,Repeat,Rep,Name,PlotRepeat
79.35111482163954,2.4378465700327134,0.23085427669533162,27.556428182804233,1800.01,1020,2,1,B1K-51-10,1020 2
67.75493805718439,0.7512690122337053,0.23820766199665203,27.53967137412565,1799.99,1020,2,1,B1K-51-10,1020 2
277.59199756873335,16.10587367859362,0.25091534616924055,27.509611905504915,1800.03,1020,2,1,B1K-51-10,1020 2
339.069348809218,21.68662207119762,0.25632267748194615,27.495989690732117,1800,1020,2,1,B1K-51-10,1020 2
487.00051923448825,27.771735152271905,0.2484463585663773,27.516779263948326,1800.09,1020,2,1,B1K-51-10,1020 2
745.0484460279216,31.227115467275812,0.2358137323248589,27.52909149127332,1800.11,1020,2,1,B1K-51-10,1020 2
921.3539122849635,31.782697095482558,0.22092950792282515,27.55541113210999,1800.14,1020,2,1,B1K-51-10,1020 2
1092.9401821712768,32.94023235775922,0.20838413150821833,27.608944428652993,1799.79,1020,2,1,B1K-51-10,1020 2
1270.298252938923,33.782901305308286,0.20009854878299463,27.62748484715915,1800.14,1020,2,1,B1K-51-10,1020 2
1440.2532774130589,35.57268756612713,0.1932222172954186,27.62119096144869,1799.79,1020,2,1,B1K-51-10,1020 2
275.5388367144537,25.981828405195944,0.4430484023174604,27.12869573997384,1799.94,1020,3,1,B1K-51-10,1020 3
208.00883745647073,19.662641169635364,0.4560218886621217,27.106799964966342,1800.29,1020,3,1,B1K-51-10,1020 3
144.60731169366113,12.054425451003816,0.473458498805486,27.073028826814312,1799.96,1020,3,1,B1K-51-10,1020 3
80.58208638427385,4.085257706125648,0.4758551707685089,27.070731408766775,1800,1020,3,1,B1K-51-10,1020 3
65.0988699268301,2.000083171391488,0.4949278983125748,27.01315202510821,1799.98,1020,3,1,B1K-51-10,1020 3
286.09863496483183,25.973450696879887,0.4976631221560211,27.023245070533825,1800.02,1020,3,1,B1K-51-10,1020 3
361.66576739768624,31.823017046179558,0.5055772715608519,27.00442000467796,1800.01,1020,3,1,B1K-51-10,1020 3
535.5192705680411,36.034042885822885,0.4864762824365271,27.0389633932333,1799.94,1020,3,1,B1K-51-10,1020 3
816.3113669824078,38.12543158027213,0.4726408518683757,27.04714986092716,1799.95,1020,3,1,B1K-51-10,1020 3
998.4132483020077,39.9713029334233,0.4542661340286954,27.093121780068103,1800.28,1020,3,1,B1K-51-10,1020 3
1178.6719959086213,42.28433847207977,0.438242299559742,27.147463491776445,1799.96,1020,3,1,B1K-51-10,1020 3
1365.5028883931318,43.113022966892544,0.4268954387010189,27.150057372001406,1799.95,1020,3,1,B1K-51-10,1020 3
1554.4680240788912,44.02248344611005,0.4195186258778704,27.165482109210163,1800,1020,3,1,B1K-51-10,1020 3
298.3783955609558,23.102124811862648,0.48118161720278,26.918252178106197,1799.89,1021,2,1,B1K-24-18,1021 2
221.73441856524693,18.208373530144794,0.4926398961306345,26.901164198260243,1800.15,1021,2,1,B1K-24-18,1021 2
150.02266902940394,11.725946848879172,0.5001907534882261,26.908431733522796,1800.11,1021,2,1,B1K-24-18,1021 2
81.02890479791051,4.241090702643843,0.49194337737666544,26.923094101793907,1800.09,1021,2,1,B1K-24-18,1021 2
64.23981404747012,2.372734644219772,0.5098247868186208,26.90101115428283,1799.79,1021,2,1,B1K-24-18,1021 2
307.52765495091165,21.252872055621424,0.4938072852584814,26.922710017145487,1800.03,1021,2,1,B1K-24-18,1021 2
391.4412882259499,25.312425311063052,0.506904311959572,26.898084273846564,1800,1021,2,1,B1K-24-18,1021 2
571.5043411944068,29.490173435961875,0.5104603554329401,26.87995059968437,1799.98,1021,2,1,B1K-24-18,1021 2
859.3292975897964,30.630343843554847,0.5056871804604881,26.89515089980786,1800.26,1021,2,1,B1K-24-18,1021 2
1050.773010763151,30.895290998924267,0.4915617907574828,26.931232430618792,1799.92,1021,2,1,B1K-24-18,1021 2
1236.508722171785,31.898101279332785,0.46477909637027087,26.99177029674642,1800.18,1021,2,1,B1K-24-18,1021 2
1432.5959815620752,31.458437779300784,0.46137080765390914,27.000544589940038,1799.88,1021,2,1,B1K-24-18,1021 2
1620.1813772340354,32.45951126955751,0.4450595106272031,27.02944789182787,1800.13,1021,2,1,B1K-24-18,1021 2
300.880221648205,26.217357553799246,0.5977294897431492,26.72207541981043,1800.08,1021,3,1,B1K-24-18,1021 3
224.82529950387857,20.13221626095254,0.6083227812361537,26.718871270684257,1800.03,1021,3,1,B1K-24-18,1021 3
152.6381415843852,12.606530337672808,0.6099343846496285,26.73036375966108,1799.95,1021,3,1,B1K-24-18,1021 3
81.29492934991747,4.841105178410735,0.606696337268611,26.749490690429116,1800.16,1021,3,1,B1K-24-18,1021 3
64.8737476851878,2.506364246165818,0.6256472734473946,26.716938187775295,1799.85,1021,3,1,B1K-24-18,1021 3
311.66361787779215,23.47165472908711,0.6120628463383155,26.73938081326296,1800.04,1021,3,1,B1K-24-18,1021 3
398.70390885893437,26.638758252099247,0.6118125438074408,26.741476677280986,1800,1021,3,1,B1K-24-18,1021 3
580.5005522755196,30.023002545617935,0.5966566400325709,26.769288953330122,1799.94,1021,3,1,B1K-24-18,1021 3
863.8546903394657,31.672182233299814,0.5676486914388826,26.82829465534767,1800.18,1021,3,1,B1K-24-18,1021 3
1052.2658351951616,32.336059877424034,0.5425471398369277,26.860217093892313,1799.93,1021,3,1,B1K-24-18,1021 3
1237.6769224184545,33.66598363074339,0.5146184321136207,26.917141897623118,1800.21,1021,3,1,B1K-24-18,1021 3
1427.1656967747642,33.9026287120692,0.4925736149137813,26.956972620194602,1799.93,1021,3,1,B1K-24-18,1021 3
1621.807306672255,33.69535362357552,0.4859320156110656,26.970463329454514,1800.17,1021,3,1,B1K-24-18,1021 3
277.87041135135826,28.096661234921868,0.4779819415984989,27.046675646244847,1800.17,1023,2,1,B1K-04-03,1023 2
210.70481653293862,20.410555395047474,0.4760036626988127,27.061854680816573,1799.84,1023,2,1,B1K-04-03,1023 2
145.19540483163874,12.473380024417768,0.4787416572901229,27.068843085564968,1799.86,1023,2,1,B1K-04-03,1023 2
82.25498243281645,3.852282254769043,0.48356412280352895,27.04125909565401,1800.18,1023,2,1,B1K-04-03,1023 2
65.85548092753447,1.8741579179503407,0.48389587430849706,27.05812599829558,1799.82,1023,2,1,B1K-04-03,1023 2
282.2121216854335,27.167197192333976,0.48159781180245886,27.02457301585087,1800.18,1023,2,1,B1K-04-03,1023 2
351.4961192287445,33.098335065434334,0.46323564280776386,27.065741260206067,1800.2,1023,2,1,B1K-04-03,1023 2
512.8587778719505,40.598427327665846,0.4532584451469169,27.074920969598036,1799.91,1023,2,1,B1K-04-03,1023 2
781.5025797265578,44.25352170990902,0.42850299020469174,27.081392359540075,1799.92,1023,2,1,B1K-04-03,1023 2
955.6771980469449,45.942292636604776,0.3974993256469599,27.141217189565953,1799.91,1023,2,1,B1K-04-03,1023 2
1129.38076757494,48.01324502177838,0.3748742385373044,27.18859642400695,1799.94,1023,2,1,B1K-04-03,1023 2
1305.5599403085869,49.537477945276216,0.3555562329626064,27.216965589906863,1799.97,1023,2,1,B1K-04-03,1023 2
1484.854717381329,50.12311277559312,0.3362067020754897,27.248635754259407,1800,1023,2,1,B1K-04-03,1023 2
267.2728531151349,31.10047765199309,0.500053054113282,26.592105190436158,1800.12,1023,3,1,B1K-04-03,1023 3
